"","web_url","snippet","lead_paragraph","source","pub_date","document_type","news_desk","section_name","subsectoinName","type_of_material","_id","word_count","score","uri","print_page","headline.main","headline.kicker","headline.content_kicker","headline.print_headline","headline.name","headline.seo","headline.sub","byline.original","byline.organization"
"191","https://www.nytimes.com/2019/04/02/books/review/ben-shapiro-the-right-side-of-history-michael-a-cohen-micah-zenko-clear-and-present-safety.html","“The Right Side of History,” by Ben Shapiro, and “Clear and Present Safety,” by Michael A. Cohen and Micah Zenko, declare current pessimism is totally overblown.","“The Right Side of History,” by Ben Shapiro, and “Clear and Present Safety,” by Michael A. Cohen and Micah Zenko, declare current pessimism is totally overblown.","The New York Times","2019-04-02T20:55:12+0000","article","BookReview","Books","Book Review","Review","5ca3cc8a49f0eacbf1f804bd",1269,0,"nyt://article/a70095d4-09d9-5d06-8946-87bb1214ac73",NA,"Why Are We Feeling So Bad When Life Is So Good? Two Books Want Us to Accentuate the Positive","Nonfiction","Nonfiction","Why Are We Feeling So Bad When Life Is So Good? Two Books Want Us to Accentuate the Positive",NA,NA,NA,"By JONATHAN RAUCH",NA
"192","https://www.nytimes.com/reuters/2019/04/02/world/middleeast/02reuters-mideast-crisis-israel-russia.html","Prime Minister Benjamin Netanyahu will fly to Moscow on Thursday to meet Russian President Vladimir Putin, the Israeli leader's office said on Tuesday.","Prime Minister Benjamin Netanyahu will fly to Moscow on Thursday to meet Russian President Vladimir Putin, the Israeli leader's office said on Tuesday.","Reuters","2019-04-02T08:06:58+0000","article","None","World","Middle East","News","5ca3187d49f0eacbf1f800ab",162,0,"nyt://article/853c52bd-3457-531d-82d1-048ac9eca5a9",NA,"Israel's Netanyahu to Meet Putin in Moscow on Thursday",NA,NA,"Israel's Netanyahu to Meet Putin in Moscow on Thursday",NA,NA,NA,"By REUTERS","REUTERS"
"193","https://www.nytimes.com/2019/04/01/world/asia/singapore-fake-news-law.html","The government says the legislation would combat misinformation that harms the public interest, but rights advocates worry that it could be used to mute free speech.","The government says the legislation would combat misinformation that harms the public interest, but rights advocates worry that it could be used to mute free speech.","The New York Times","2019-04-01T16:18:45+0000","article","Foreign","World","Asia Pacific","News","5ca23a3f49f0eacbf1f7b23f",1091,0,"nyt://article/ceb02754-e895-53eb-8378-5215acde57a0","6","Singapore Plans Law to Fight False News, but Critics Fear Repression",NA,NA,"Singapore Proposes a Law to Fight Fake News. Critics See a Hidden Threat.",NA,NA,NA,"By MIKE IVES and RAYMOND ZHONG",NA
"194","https://www.nytimes.com/reuters/2019/04/03/world/americas/03reuters-nato-brazil-latam-interview.html","NATO can look at the possibility of other Latin American states joining Colombia in becoming alliance partners, Secretary General Jens Stoltenberg said on Wednesday, while appearing to rule out U.S. President Donald Trump's suggestion that Brazil ...","NATO can look at the possibility of other Latin American states joining Colombia in becoming alliance partners, Secretary General Jens Stoltenberg said on Wednesday, while appearing to rule out U.S. President Donald Trump's suggestion that Brazil could one day become a full member of the North Atlantic security body.","Reuters","2019-04-03T22:52:28+0000","article","None","World","Americas","News","5ca5398549f0eacbf1f80ba6",547,0,"nyt://article/1e4da066-ca29-5bd3-839e-ce9e8c173424",NA,"NATO Chief Says Brazil, Other Latin American Countries Could Become 'Partners'",NA,NA,"NATO Chief Says Brazil, Other Latin American Countries Could Become 'Partners'",NA,NA,NA,"By REUTERS","REUTERS"
"195","https://www.nytimes.com/2019/04/02/world/americas/trump-funding-central-america.html","President Trump has vowed to cut aid to Guatemala, Honduras and El Salvador over migration. But the cuts could impact the very programs designed to encourage people to stay.","President Trump has vowed to cut aid to Guatemala, Honduras and El Salvador over migration. But the cuts could impact the very programs designed to encourage people to stay.","The New York Times","2019-04-02T22:20:45+0000","article","Foreign","World","Americas","News","5ca3e09749f0eacbf1f80530",849,0,"nyt://article/8ed21a54-69df-51a4-9021-eb1aae4ab63e",NA,"Trump Wants to Cut Aid to Central America. Here Are Some of the Dozens of U.S.-Funded Programs.",NA,NA,"Trump Wants to Cut Aid to Central America. Here Are Some of the Dozens of U.S.-Funded Programs.",NA,NA,NA,"By MEGAN SPECIA",NA
"196","https://www.nytimes.com/reuters/2019/04/03/world/asia/03reuters-hongkong-politics-extradition.html","Hong Kong's leaders launched laws on Wednesday to change extradition rules to allow people to be sent to mainland China for trial, standing fast against growing opposition to a move many fear could further erode the city's legal protections.","Hong Kong's leaders launched laws on Wednesday to change extradition rules to allow people to be sent to mainland China for trial, standing fast against growing opposition to a move many fear could further erode the city's legal protections.","Reuters","2019-04-03T04:13:02+0000","article","None","World","Asia Pacific","News","5ca4332749f0eacbf1f80663",560,0,"nyt://article/8188aecd-923a-57a8-b5c9-af941517dc17",NA,"Hong Kong Launches New Extradition Law Despite Opposition",NA,NA,"Hong Kong Launches New Extradition Law Despite Opposition",NA,NA,NA,"By REUTERS","REUTERS"
"197","https://www.nytimes.com/reuters/2019/04/02/world/02reuters-brunei-islamiclaw-usa.html","The United States on Tuesday criticised Brunei's decision to implement Islamic laws that would allow death by stoning for adultery and homosexuality and urged it to ratify and implement the United Nations Convention Against Torture.","The United States on Tuesday criticised Brunei's decision to implement Islamic laws that would allow death by stoning for adultery and homosexuality and urged it to ratify and implement the United Nations Convention Against Torture.","Reuters","2019-04-02T23:55:04+0000","article","None","World",NA,"News","5ca3f6b149f0eacbf1f805b1",191,0,"nyt://article/7e8afaee-eefb-53ad-aa77-b74411104478",NA,"U.S. Criticises Brunei's Death Penalty Plan for Gay Sex, Adultery",NA,NA,"U.S. Criticises Brunei's Death Penalty Plan for Gay Sex, Adultery",NA,NA,NA,"By REUTERS","REUTERS"
"198","https://www.nytimes.com/2019/04/03/opinion/letters/guns-new-york.html","An academic is worried that a strict gun law in New York City is being challenged in the Supreme Court.","An academic is worried that a strict gun law in New York City is being challenged in the Supreme Court.","The New York Times","2019-04-03T17:25:05+0000","article","Letters","Opinion","Letters","Letter","5ca4eccb49f0eacbf1f80a2d",198,0,"nyt://article/1416027b-88cc-53e6-ba52-7563e0547327","22","A Troubling Gun Case in New York","letter","letter","Gun Case in New York",NA,NA,NA,NA,NA
"199","https://www.nytimes.com/2019/04/03/world/middleeast/israel-election-ads-netanyahu-gantz.html","Here are some commercials riling up voters on social media. They are in Hebrew and Arabic, but need no translation.","Here are some commercials riling up voters on social media. They are in Hebrew and Arabic, but need no translation.","The New York Times","2019-04-03T16:09:00+0000","article","Foreign","World","Middle East","News","5ca4daf749f0eacbf1f809cb",1312,0,"nyt://article/a1e28fa2-33d2-5d12-95a7-8060451e34f8","9","In Israeli Election Ads, to Stir up the Base, Anything Goes","The Ad Campaign","The Ad Campaign","Israeli Election Ads: Anything Goes Against Rivals Within",NA,NA,NA,"By DAVID M. HALBFINGER",NA
"200","https://www.nytimes.com/aponline/2019/04/03/world/europe/ap-eu-brexit-the-latest.html","The Latest on Britain's departure from the European Union (all times local):","The Latest on Britain's departure from the European Union (all times local):","AP","2019-04-03T08:12:44+0000","article","None","World","Europe","News","5ca46b5649f0eacbf1f8073a",1367,0,"nyt://article/66e16da1-1144-532d-aef5-4704cb6e63fc",NA,"The Latest: Bank Chief: No-Deal Brexit by Accident Feasible",NA,NA,"The Latest: Bank Chief: No-Deal Brexit by Accident Feasible",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"201","https://www.nytimes.com/2019/04/03/opinion/letters/whistle-blowers-federal-government.html","A reader says he returned to work after blowing the whistle at the E.P.A.","A reader says he returned to work after blowing the whistle at the E.P.A.","The New York Times","2019-04-03T17:39:38+0000","article","Letters","Opinion","Letters","Letter","5ca4f03449f0eacbf1f80a41",136,0,"nyt://article/fe9b43a6-a2e2-5d22-b0e8-63b2ddeddfde","22","A Whistle-Blower’s Story","letter","letter","A Whistle-Blower’s Story",NA,NA,NA,NA,NA
"202","https://www.nytimes.com/2019/04/03/opinion/is-being-trans-like-being-an-immigrant.html","Both involve a journey. And both are under assault by this administration.","Both involve a journey. And both are under assault by this administration.","The New York Times","2019-04-03T15:00:04+0000","article","OpEd","Opinion",NA,"Op-Ed","5ca4cace49f0eacbf1f80959",898,0,"nyt://article/e8e6be78-72d2-50ba-a091-85e65359049f",NA,"Is Being Trans Like Being an Immigrant?",NA,NA,"Is Being Trans Like Being an Immigrant?",NA,NA,NA,"By JENNIFER FINNEY BOYLAN",NA
"203","https://www.nytimes.com/2019/04/02/opinion/letters/central-america-aid.html","A reader recalls a different approach, offered by President Kennedy.","A reader recalls a different approach, offered by President Kennedy.","The New York Times","2019-04-02T18:20:30+0000","article","Letters","Opinion","Letters","Letter","5ca3a84849f0eacbf1f803bc",178,0,"nyt://article/59058733-53b7-58f9-ab00-bd481069e3c0","22","Cut Aid to Central America?","letter","letter","Cut Off Central America?",NA,NA,NA,NA,NA
"204","https://www.nytimes.com/video/world/africa/100000006404260/algeria-protests-bouteflika-resigns.html","Amid months of unprecedented protests across Algeria — the largest anti-government demonstrations in over 30 years — President Abdelaziz Bouteflika has announced that he will resign by April 28 after ruling the country for 20 years.","Amid months of unprecedented protests across Algeria — the largest anti-government demonstrations in over 30 years — President Abdelaziz Bouteflika has announced that he will resign by April 28 after ruling the country for 20 years.","The New York Times","2019-04-01T18:15:44+0000","multimedia","World / Africa","World","Africa","Video","5ca255aa49f0eacbf1f7fdd5",311,0,"nyt://video/f3314b87-d9de-53c2-85e0-8600015b9b1b",NA,"Algeria’s Strongman President to Step Down",NA,NA,NA,NA,NA,NA,"By NILO TABRIZY",NA
"205","https://www.nytimes.com/reuters/2019/04/01/world/europe/01reuters-britain-eu-whip.html","British Prime Minister Theresa May's government should have said in 2017 that a softer Brexit was inevitable after it lost its parliamentary majority in an election, the chief enforcer of her Conservative Party in parliament said.","British Prime Minister Theresa May's government should have said in 2017 that a softer Brexit was inevitable after it lost its parliamentary majority in an election, the chief enforcer of her Conservative Party in parliament said.","Reuters","2019-04-01T05:37:01+0000","article","None","World","Europe","News","5ca1a3d749f0eacbf1f7b0e4",203,0,"nyt://article/7f51c913-8acf-5c8b-8c55-406304ca2480",NA,"UK Should Have Said Soft Brexit Was Inevitable in 2017: Chief Whip",NA,NA,"UK Should Have Said Soft Brexit Was Inevitable in 2017: Chief Whip",NA,NA,NA,"By REUTERS","REUTERS"
"206","https://www.nytimes.com/2019/04/01/opinion/letters/democrats-net-neutrality.html","A former commerce under secretary criticizes the party for rules that he says go too far.","A former commerce under secretary criticizes the party for rules that he says go too far.","The New York Times","2019-04-01T19:42:15+0000","article","Letters","Opinion","Letters","Letter","5ca269f149f0eacbf1f7fe3b",211,0,"nyt://article/78742b84-8327-540a-b1f5-b8b1b6fd99ca","26","The Democrats and Net Neutrality","letter","letter","Net Neutrality Proposal",NA,NA,NA,NA,NA
"207","https://www.nytimes.com/2019/04/02/world/middleeast/iran-floods-trump-sanctions.html","Iran said sanctions renewed by Mr. Trump had impeded international aid groups from sending assistance to victims. The State Department denied the accusation.","Iran said sanctions renewed by Mr. Trump had impeded international aid groups from sending assistance to victims. The State Department denied the accusation.","The New York Times","2019-04-02T19:33:24+0000","article","Foreign","World","Middle East","News","5ca3b95d49f0eacbf1f80458",595,0,"nyt://article/72814568-5719-5970-96d1-387ba1caca75","7","Iran Says Trump’s Sanctions Have Frustrated Flood Relief Efforts",NA,NA,"Sanctions  Have Stalled  Flood Relief, Iran Says",NA,NA,NA,"By RICK GLADSTONE",NA
"208","https://www.nytimes.com/reuters/2019/04/01/world/asia/01reuters-singapore-politics-fakenews.html","Singapore submitted wide-ranging fake news legislation in parliament on Monday, stoking fears from internet firms and human rights groups that it may give the government too much power and hinder freedom of speech.","Singapore submitted wide-ranging fake news legislation in parliament on Monday, stoking fears from internet firms and human rights groups that it may give the government too much power and hinder freedom of speech.","Reuters","2019-04-01T12:16:14+0000","article","None","World","Asia Pacific","News","5ca2016949f0eacbf1f7b1a1",609,0,"nyt://article/0ba2e2f6-70bf-57f1-8c9a-d3a5c5fc3b61",NA,"Facebook, Rights Groups Hit Out at Singapore's Fake News Bill",NA,NA,"Facebook, Rights Groups Hit Out at Singapore's Fake News Bill",NA,NA,NA,"By REUTERS","REUTERS"
"209","https://www.nytimes.com/reuters/2019/04/01/business/01reuters-britain-eu-siemens.html","Britain is wrecking its reputation for business stability with political divisions over Brexit and risks leaving the trading bloc with a hugely damaging ""no-deal"", the UK head of German industrial giant Siemens has said. ","Britain is wrecking its reputation for business stability with political divisions over Brexit and risks leaving the trading bloc with a hugely damaging ""no-deal"", the UK head of German industrial giant Siemens has said. ","Reuters","2019-04-01T07:42:59+0000","article","None","Business",NA,"News","5ca1c15d49f0eacbf1f7b11a",220,0,"nyt://article/021fd2b4-591e-564e-bb3f-6fe99e3f059a",NA,"Brexit Is Wrecking Britain's Business Reputation-Siemens UK Head",NA,NA,"Brexit Is Wrecking Britain's Business Reputation-Siemens UK Head",NA,NA,NA,"By REUTERS","REUTERS"
"210","https://www.nytimes.com/reuters/2019/04/03/business/03reuters-ethiopia-airplane-norwegian-ceo.html","Boeing's new MCAS flight control system for its 737 MAX aircraft appears foolproof, Norwegian Air Chief Executive Bjoern Kjos said on Wednesday after visiting the plane maker in Seattle.","Boeing's new MCAS flight control system for its 737 MAX aircraft appears foolproof, Norwegian Air Chief Executive Bjoern Kjos said on Wednesday after visiting the plane maker in Seattle.","Reuters","2019-04-03T19:22:41+0000","article","None","Business",NA,"News","5ca5085b49f0eacbf1f80ad0",217,0,"nyt://article/03e0c34c-8983-5b70-b733-e67685e594c1",NA,"Boeing's New 737 MAX Flight Control System 'Seems Foolproof': Norwegian CEO",NA,NA,"Boeing's New 737 MAX Flight Control System 'Seems Foolproof': Norwegian CEO",NA,NA,NA,"By REUTERS","REUTERS"
"211","https://www.nytimes.com/2019/04/03/opinion/letters/afghanistan-united-states-war.html","A retired rear admiral says United States military power should no longer be the option of first resort.","A retired rear admiral says United States military power should no longer be the option of first resort.","The New York Times","2019-04-03T17:32:54+0000","article","Letters","Opinion","Letters","Letter","5ca4eea049f0eacbf1f80a39",237,0,"nyt://article/5aae18ef-1509-5038-a86c-620b91ab7bf6","22","The ‘Forever War’ in Afghanistan","letter","letter","‘Forever’ Afghan War",NA,NA,NA,NA,NA
"212","https://www.nytimes.com/reuters/2019/04/03/business/03reuters-ite-group-outlook.html","ITE Group Plc said on Wednesday booked revenue was 18 percent higher for the financial year 2020, as the exhibition organiser's turnaround plan to add more high-profile events begins to pay off.","ITE Group Plc said on Wednesday booked revenue was 18 percent higher for the financial year 2020, as the exhibition organiser's turnaround plan to add more high-profile events begins to pay off.","Reuters","2019-04-03T06:49:11+0000","article","None","Business",NA,"News","5ca457c249f0eacbf1f806e4",216,0,"nyt://article/23182f82-1d36-5925-93bb-80496c2824fe",NA,"ITE Exhibitions Brings in Money Despite Brexit, Turkey Economic Challenges",NA,NA,"ITE Exhibitions Brings in Money Despite Brexit, Turkey Economic Challenges",NA,NA,NA,"By REUTERS","REUTERS"
"213","https://www.nytimes.com/aponline/2019/04/03/us/politics/ap-us-united-states-turkey.html","Vice President Mike Pence is warning that Turkey could risk its membership in NATO if it goes ahead with plans to buy a Russian air defense system despite widespread U.S. and international opposition.","Vice President Mike Pence is warning that Turkey could risk its membership in NATO if it goes ahead with plans to buy a Russian air defense system despite widespread U.S. and international opposition.","AP","2019-04-03T20:18:52+0000","article","None","U.S.","Politics","News","5ca5158749f0eacbf1f80b1b",129,0,"nyt://article/92c1a7d9-0c82-56a0-9fe0-2ff750f6c981",NA,"Pence Warns Turkey Against Buying Russian Air Defense System",NA,NA,"Pence Warns Turkey Against Buying Russian Air Defense System",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"214","https://www.nytimes.com/reuters/2019/04/02/world/europe/02reuters-senegal-election.html","Senegalese President Macky Sall said on Tuesday he would prioritize the environment, youth employment and women's rights during his second term in office.","Senegalese President Macky Sall said on Tuesday he would prioritize the environment, youth employment and women's rights during his second term in office.","Reuters","2019-04-02T16:04:44+0000","article","None","World","Europe","News","5ca3887649f0eacbf1f802f5",207,0,"nyt://article/d12e249a-2269-5c44-830b-27d73989a030",NA,"Senegal President Pledges Action on Environment During Second Term",NA,NA,"Senegal President Pledges Action on Environment During Second Term",NA,NA,NA,"By REUTERS","REUTERS"
"215","https://www.nytimes.com/aponline/2019/04/03/us/politics/ap-us-tidal-basin-cherry-blossom-troubles.html","Washington's cherry blossom season has gone well this year, thanks to warm weather that has coincided perfectly with the annual blooming that draws hundreds of thousands of visitors each spring.","Washington's cherry blossom season has gone well this year, thanks to warm weather that has coincided perfectly with the annual blooming that draws hundreds of thousands of visitors each spring.","AP","2019-04-03T20:48:54+0000","article","None","U.S.","Politics","News","5ca51c8f49f0eacbf1f80b37",579,0,"nyt://article/39a10224-c54c-5caf-aa17-e22ec591c247",NA,"Creeping Floodwaters Threaten Washington's Cherry Blossoms",NA,NA,"Creeping Floodwaters Threaten Washington's Cherry Blossoms",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"216","https://www.nytimes.com/2019/04/03/technology/personaltech/david-sanger-national-security.html","David E. Sanger, a national security correspondent, recounts his gear from the computers in use when he joined The Times in 1982 to his overloaded backpack now.","David E. Sanger, a national security correspondent, recounts his gear from the computers in use when he joined The Times in 1982 to his overloaded backpack now.","The New York Times","2019-04-03T12:00:08+0000","article","Business","Technology","Personal Tech","News","5ca4a0a349f0eacbf1f8085e",1151,0,"nyt://article/1a92ac3c-5c77-5dd8-96b5-3cfdd01a3881","5","From Bubble Memory to Hot Spots and a Fly Rod","Tech We’re Using","Tech We’re Using","From Bubble Memory to Hot Spots and a Fly Rod",NA,NA,NA,"By DAVID E. SANGER",NA
"217","https://www.nytimes.com/aponline/2019/04/03/us/politics/ap-us-trump-mississippi-floods.html","As Mississippi's governor toured massive flooding in the state, the Trump administration said Wednesday that it is giving another look to a long-dead flood control and drainage project in the Mississippi Delta that had been killed by the George W....","As Mississippi's governor toured massive flooding in the state, the Trump administration said Wednesday that it is giving another look to a long-dead flood control and drainage project in the Mississippi Delta that had been killed by the George W. Bush administration because of its potential impact on wetlands and wildlife.","AP","2019-04-03T19:57:51+0000","article","None","U.S.","Politics","News","5ca5109949f0eacbf1f80afe",653,0,"nyt://article/0f0b492a-cdfb-5ff9-8b9e-51f945c7e7c9",NA,"Trump EPA Weighs Reviving Massive Mississippi Flood Project",NA,NA,"Trump EPA Weighs Reviving Massive Mississippi Flood Project",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"218","https://www.nytimes.com/aponline/2019/04/03/us/politics/ap-us-senate-nominations.html","President Donald Trump's Senate GOP allies, frustrated by delays in confirming dozens of lower-profile nominees, rammed through a rules change Wednesday that cuts back debate on most of his picks.","President Donald Trump's Senate GOP allies, frustrated by delays in confirming dozens of lower-profile nominees, rammed through a rules change Wednesday that cuts back debate on most of his picks.","AP","2019-04-03T15:51:51+0000","article","None","U.S.","Politics","News","5ca4d6f149f0eacbf1f809b5",746,0,"nyt://article/59ad7665-475f-5084-b342-083c5455758b",NA,"Less Debate Time for Trump Picks After Senate Rules Change",NA,NA,"Less Debate Time for Trump Picks After Senate Rules Change",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"219","https://www.nytimes.com/aponline/2019/04/03/us/politics/ap-us-trump-wind-power-fact-check.html","Like another character named Don, President Donald Trump is tilting at windmills.","Like another character named Don, President Donald Trump is tilting at windmills.","AP","2019-04-03T19:42:50+0000","article","None","U.S.","Politics","News","5ca50d1749f0eacbf1f80aee",222,0,"nyt://article/ac38ae7f-7bf0-56f0-b9f5-7435f6b2b131",NA,"AP FACT CHECK: Trump Is Tilting at Wind Farms Again",NA,NA,"AP FACT CHECK: Trump Is Tilting at Wind Farms Again",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"220","https://www.nytimes.com/aponline/2019/04/03/us/politics/ap-us-senate-ambassadors.html","The Trump administration overcame a significant hurdle Wednesday in its effort to bolster ranks at the State Department.","The Trump administration overcame a significant hurdle Wednesday in its effort to bolster ranks at the State Department.","AP","2019-04-03T19:27:55+0000","article","None","U.S.","Politics","News","5ca5099549f0eacbf1f80ade",328,0,"nyt://article/a4d970a8-b5c4-5c3c-acf9-ded1e9e02036",NA,"Senate Takes Step to Fill Senior Ranks at State Department",NA,NA,"Senate Takes Step to Fill Senior Ranks at State Department",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"221","https://www.nytimes.com/aponline/2019/04/03/us/politics/ap-us-election-2020-democrats.html","On the opening day of a gathering of black leaders and voters in New York, two Texans seeking the 2020 Democratic presidential nomination delved into the issue of reparations for African Americans over slavery.","On the opening day of a gathering of black leaders and voters in New York, two Texans seeking the 2020 Democratic presidential nomination delved into the issue of reparations for African Americans over slavery.","AP","2019-04-03T15:03:51+0000","article","None","U.S.","Politics","News","5ca4cbb149f0eacbf1f80964",654,0,"nyt://article/063d280a-b2fe-51e9-8151-8becd692ff82",NA,"O'Rourke, Castro Talk Reparations at Civil Rights Conference",NA,NA,"O'Rourke, Castro Talk Reparations at Civil Rights Conference",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"222","https://www.nytimes.com/aponline/2019/04/03/us/politics/ap-us-election-2020-beto-orourke.html","Democratic presidential candidate Beto O'Rourke says he raised $9.4 million in donations during his first 18 days of campaigning, taking in more than $500,000 a day.","Democratic presidential candidate Beto O'Rourke says he raised $9.4 million in donations during his first 18 days of campaigning, taking in more than $500,000 a day.","AP","2019-04-03T18:12:47+0000","article","None","U.S.","Politics","News","5ca4f7fa49f0eacbf1f80a74",133,0,"nyt://article/5f32ec0d-05b4-58ef-a91c-f3a06ac9c268",NA,"O'Rourke Fundraising Remains Strong, With $9.4M in 18 Days",NA,NA,"O'Rourke Fundraising Remains Strong, With $9.4M in 18 Days",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"223","https://www.nytimes.com/aponline/2019/04/03/us/politics/ap-us-trafficking-counterfeit-goods.html","President Donald Trump signed a presidential memorandum on Wednesday to rein in what the administration calls the ""Wild West"" of online trafficking in counterfeit goods.","President Donald Trump signed a presidential memorandum on Wednesday to rein in what the administration calls the ""Wild West"" of online trafficking in counterfeit goods.","AP","2019-04-03T15:27:46+0000","article","None","U.S.","Politics","News","5ca4d14b49f0eacbf1f80984",541,0,"nyt://article/f77f4a96-63b3-50b6-8dd5-c008a235d949",NA,"Trump Signs Memorandum to Stem Counterfeit Goods Trafficking",NA,NA,"Trump Signs Memorandum to Stem Counterfeit Goods Trafficking",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"224","https://www.nytimes.com/reuters/2019/04/03/us/politics/03reuters-usa-gas-trump.html","White House economic adviser Larry Kudlow on Wednesday said the Trump administration would soon issue an executive order that would open the door for more natural gas pipelines and exports of liquefied natural gas, or LNG. ","White House economic adviser Larry Kudlow on Wednesday said the Trump administration would soon issue an executive order that would open the door for more natural gas pipelines and exports of liquefied natural gas, or LNG. ","Reuters","2019-04-03T15:01:43+0000","article","None","U.S.","Politics","News","5ca4cb3149f0eacbf1f80963",406,0,"nyt://article/2db1292b-94ce-594e-9895-2934148d5dbd",NA,"Trump to Sign Order Seeking to Clear Gas Pipeline Hurdles: Kudlow",NA,NA,"Trump to Sign Order Seeking to Clear Gas Pipeline Hurdles: Kudlow",NA,NA,NA,"By REUTERS","REUTERS"
"225","https://www.nytimes.com/aponline/2019/04/03/us/politics/ap-us-united-states-nato-the-latest.html","The Latest on the United States and NATO Secretary-General Jens Stoltenberg (all times local):","The Latest on the United States and NATO Secretary-General Jens Stoltenberg (all times local):","AP","2019-04-03T14:39:47+0000","article","None","U.S.","Politics","News","5ca4c60d49f0eacbf1f80933",283,0,"nyt://article/ef9337dd-4d39-5302-90c7-0095985aae14",NA,"The Latest: NATO Head to Make Pitch for Trans-Atlantic Unity",NA,NA,"The Latest: NATO Head to Make Pitch for Trans-Atlantic Unity",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"226","https://www.nytimes.com/aponline/2019/04/03/us/politics/ap-us-adp-employment.html","Companies added the fewest jobs in 18 months in March, a private survey found, suggesting employers may have grown more cautious as signs of slower economic growth have emerged.","Companies added the fewest jobs in 18 months in March, a private survey found, suggesting employers may have grown more cautious as signs of slower economic growth have emerged.","AP","2019-04-03T12:45:45+0000","article","None","U.S.","Politics","News","5ca4ab5249f0eacbf1f80885",395,0,"nyt://article/ddf7b514-1283-50e1-9267-d84cd109f606",NA,"Survey: Businesses Add Jobs at Slowest Pace in 18 Months",NA,NA,"Survey: Businesses Add Jobs at Slowest Pace in 18 Months",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"227","https://www.nytimes.com/aponline/2019/04/03/us/politics/ap-us-wisconsin-supreme-court-the-latest.html","The Latest on Wisconsin Supreme Court race (all times local):","The Latest on Wisconsin Supreme Court race (all times local):","AP","2019-04-03T11:27:48+0000","article","None","U.S.","Politics","News","5ca4990e49f0eacbf1f8083b",706,0,"nyt://article/2067b44f-80ee-5d60-b0c3-7fa2a4335318",NA,"The Latest: Neubauer Won't Concede or Promise Recount",NA,NA,"The Latest: Neubauer Won't Concede or Promise Recount",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"228","https://www.nytimes.com/reuters/2019/04/03/us/politics/03reuters-usa-trump-security.html","Congressional Democrats raised questions on Wednesday about security at President Donald Trump's Mar-a-Lago resort in Florida after a Chinese woman carrying electronic devices bluffed her way through security checks last weekend.","Congressional Democrats raised questions on Wednesday about security at President Donald Trump's Mar-a-Lago resort in Florida after a Chinese woman carrying electronic devices bluffed her way through security checks last weekend.","Reuters","2019-04-03T22:13:19+0000","article","None","U.S.","Politics","News","5ca5305949f0eacbf1f80b7e",488,0,"nyt://article/18b9a038-ce18-5312-b8f1-b27ea7e1ec45",NA,"U.S. Democrats Question Mar-a-Lago Security After Chinese Intruder",NA,NA,"U.S. Democrats Question Mar-a-Lago Security After Chinese Intruder",NA,NA,NA,"By REUTERS","REUTERS"
"229","https://www.nytimes.com/aponline/2019/04/03/us/politics/ap-us-trump-immigration.html","President Donald Trump eased up on his threats to close the southern border as officials across his administration explored half-measures that might satisfy the president's urge for action, like stopping only foot traffic at certain crossings.","President Donald Trump eased up on his threats to close the southern border as officials across his administration explored half-measures that might satisfy the president's urge for action, like stopping only foot traffic at certain crossings.","AP","2019-04-03T04:16:55+0000","article","None","U.S.","Politics","News","5ca4341149f0eacbf1f80667",1051,0,"nyt://article/31a068d4-207a-52a4-a664-3fae9cc54626",NA,"Trump Takes a Step Back From Threat to Close Southern Border",NA,NA,"Trump Takes a Step Back From Threat to Close Southern Border",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
"230","https://www.nytimes.com/aponline/2019/04/03/us/politics/ap-us-united-states-nato.html","In the first address to Congress by a NATO head, Jens Stoltenberg on Wednesday acknowledged serious divisions within the alliance and called for bigger defense budgets to cope with global challenges such as Russian assertiveness, the core reason N...","In the first address to Congress by a NATO head, Jens Stoltenberg on Wednesday acknowledged serious divisions within the alliance and called for bigger defense budgets to cope with global challenges such as Russian assertiveness, the core reason NATO was created in Washington 70 years ago this week.","AP","2019-04-03T04:12:55+0000","article","None","U.S.","Politics","News","5ca4332149f0eacbf1f80661",1030,0,"nyt://article/bd484aed-1ee8-54b9-b4ce-ca6cb86e8ad2",NA,"NATO Chief Tells Congress of 'Serious' Alliance Divisions",NA,NA,"NATO Chief Tells Congress of 'Serious' Alliance Divisions",NA,NA,NA,"By THE ASSOCIATED PRESS","THE ASSOCIATED PRESS"
